AreaID|ManagedAreaName|Year|ParameterName|ShellType|SizeClass|HabitatType|N_Data|Min|Max|Median|Mean|StandardDeviation|Programs|ProgramIDs
35|Pinellas County Aquatic Preserve|2018|ShellHeight_mm|Live Oyster Shells||Natural|418|2|24|16|15.299043062201|5.71371768864015|Oyster Integrated Mapping and Monitoring Program (OIMMP) Pilot Monitoring Data|4020
43|St. Martins Marsh Aquatic Preserve|2011|ShellHeight_mm|Dead Oyster Shells||Natural|916|6.71|169.18|75.645|78.0940393013101|18.3209281762684|Prehistoric baseline reveals substantial decline of oyster reef condition in a Gulf of Mexico conservation priority area - archaeological oyster data|5072
43|St. Martins Marsh Aquatic Preserve|2012|ShellHeight_mm|Dead Oyster Shells||Natural|316|10.09|154.08|73.415|74.0454113924051|18.5988818956067|Prehistoric baseline reveals substantial decline of oyster reef condition in a Gulf of Mexico conservation priority area - archaeological oyster data|5072
43|St. Martins Marsh Aquatic Preserve|2013|ShellHeight_mm|Dead Oyster Shells||Natural|441|30.22|169|86.34|89.2106349206349|19.9000097431579|Prehistoric baseline reveals substantial decline of oyster reef condition in a Gulf of Mexico conservation priority area - archaeological oyster data|5072
43|St. Martins Marsh Aquatic Preserve|2016|ShellHeight_mm|Live Oyster Shells|>75mm|Natural|276|75.08|110.25|80.815|82.4857246376812|6.96316708377927|Prehistoric baseline reveals substantial decline of oyster reef condition in a Gulf of Mexico conservation priority area - modern oyster data|5070
43|St. Martins Marsh Aquatic Preserve|2016|ShellHeight_mm|Live Oyster Shells|25-75mm|Natural|2558|25|74.96|50|50.5993901485536|12.2232051961569|Prehistoric baseline reveals substantial decline of oyster reef condition in a Gulf of Mexico conservation priority area - modern oyster data|5070
43|St. Martins Marsh Aquatic Preserve|2016|ShellHeight_mm|Live Oyster Shells||Natural|134|10.92|24.99|21.185|20.2367164179105|3.97204986303864|Prehistoric baseline reveals substantial decline of oyster reef condition in a Gulf of Mexico conservation priority area - modern oyster data|5070
43|St. Martins Marsh Aquatic Preserve|2018|ShellHeight_mm|Live Oyster Shells|>75mm|Natural|28|75|112|83|87.3928571428571|10.8246607532652|Assessment of Oysters and Barnacles Along the Chassahowitzka, Homosassa, and Lower Withlacoochee River Systems|5074
43|St. Martins Marsh Aquatic Preserve|2018|ShellHeight_mm|Live Oyster Shells|25-75mm|Natural|121|34|74|56|55.7892561983471|9.8680359549819|Assessment of Oysters and Barnacles Along the Chassahowitzka, Homosassa, and Lower Withlacoochee River Systems|5074
43|St. Martins Marsh Aquatic Preserve|2018|ShellHeight_mm|Live Oyster Shells||Natural|1|22|22|22|22||Assessment of Oysters and Barnacles Along the Chassahowitzka, Homosassa, and Lower Withlacoochee River Systems|5074
45|Tomoka Marsh Aquatic Preserve|2015|ShellHeight_mm|Live Oyster Shells||Natural|10|0|22.9|8.65|10.05|7.24342613838384|Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|5017
47|Yellow River Marsh Aquatic Preserve|2013|ShellHeight_mm|Live Oyster Shells|>75mm|Natural|4|81|102|93|92.25|10.3400515794974|Deepwater Horizon NRDA Oyster Technical Working Group Oyster Quadrat Abundance Sampling|5073
47|Yellow River Marsh Aquatic Preserve|2013|ShellHeight_mm|Live Oyster Shells|25-75mm|Natural|5|29|71|51|49.2|18.5256578830551|Deepwater Horizon NRDA Oyster Technical Working Group Oyster Quadrat Abundance Sampling|5073
47|Yellow River Marsh Aquatic Preserve|2013|ShellHeight_mm|Live Oyster Shells||Natural|9|7|18|13|12.8888888888889|3.75647588986155|Deepwater Horizon NRDA Oyster Technical Working Group Oyster Quadrat Abundance Sampling|5073
47|Yellow River Marsh Aquatic Preserve|2017|ShellHeight_mm|Live Oyster Shells|25-75mm|Restored|25|25|40|29|29.92|4.06119850947148|NRDA Oyster Cultch Recovery Project|4044
47|Yellow River Marsh Aquatic Preserve|2017|ShellHeight_mm|Live Oyster Shells||Restored|10|17|24|21|21.1|1.91195071996|NRDA Oyster Cultch Recovery Project|4044
47|Yellow River Marsh Aquatic Preserve|2018|ShellHeight_mm|Live Oyster Shells|25-75mm|Restored|171|25|72|29|31|7|NRDA Oyster Cultch Recovery Project|4044
47|Yellow River Marsh Aquatic Preserve|2018|ShellHeight_mm|Live Oyster Shells||Restored|166|3|24|17|15.8313253012048|6.78647367191522|NRDA Oyster Cultch Recovery Project|4044
47|Yellow River Marsh Aquatic Preserve|2019|ShellHeight_mm|Live Oyster Shells|>75mm|Restored|1|76|76|76|76||NRDA Oyster Cultch Recovery Project|4044
47|Yellow River Marsh Aquatic Preserve|2019|ShellHeight_mm|Live Oyster Shells|25-75mm|Restored|341|25|74|30|30.5014662756598|5.29407250857647|NRDA Oyster Cultch Recovery Project|4044
47|Yellow River Marsh Aquatic Preserve|2019|ShellHeight_mm|Live Oyster Shells||Restored|386|2|24|20|18.4533678756477|5.02297594352701|NRDA Oyster Cultch Recovery Project|4044
47|Yellow River Marsh Aquatic Preserve|2022|ShellHeight_mm|Live Oyster Shells|25-75mm|Restored|22|25|43|34|33.2272727272727|4.8494655393472|NRDA Oyster Cultch Recovery Project|4044
47|Yellow River Marsh Aquatic Preserve|2022|ShellHeight_mm|Live Oyster Shells||Restored|2|13|17|15|15|2.82842712474619|NRDA Oyster Cultch Recovery Project|4044
47|Yellow River Marsh Aquatic Preserve|2023|ShellHeight_mm|Live Oyster Shells|25-75mm|Restored|434|25|63|31|32.221198156682|6.10318604127448|NRDA Oyster Cultch Recovery Project|4044
47|Yellow River Marsh Aquatic Preserve|2023|ShellHeight_mm|Live Oyster Shells||Restored|194|3|24|19|17.2938144329897|5.66429256352276|NRDA Oyster Cultch Recovery Project|4044
