ManagedAreaName,ProgramID,ProgramName,SpeciesGroup1,SpeciesGroup2,CommonIdentifier
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Bagre marinus
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Bascanichthys scuticaris
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Brevoortia spp.
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Centropomus undecimalis
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Chaetodipterus faber
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Citharichthys macrops
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Cyprinodon variegatus
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Diapterus auratus
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Dorosoma cepedianum
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Dorosoma petenense
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Echeneis naucrates
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Echeneis neucratoides
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Echeneis spp.
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Elopiformes spp.
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Elops saurus
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Engraulidae spp.
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Etropus crossotus
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Eucinostomus argenteus
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Eucinostomus gula
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Eucinostomus harengulus
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Eucinostomus spp.
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Eugerres plumieri
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Floridichthys carpio
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Fundulus grandis
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Fundulus similis
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Gerres cinereus
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Harengula jaguana
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Hemiramphus brasiliensis
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Hemiramphus spp.
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Hyporhamphus meeki
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Hyporhamphus spp.
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Hyporhamphus unifasciatus
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Lepisosteus osseus
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Lobotes surinamensis
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Lucania parva
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Menidia spp.
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Mugil cephalus
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Mugil curema
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Mugil spp.
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Mugil trichodon
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Myrophis punctatus
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Ogcocephalus cubifrons
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Ogcocephalus spp.
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Ophichthus gomesii
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Ophidion grayi
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Ophidion holbrookii
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Ophidion josephi
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Opisthonema oglinum
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Opistognathus robinsi
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Oreochromis aureus
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Ostraciidae spp.
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Peprilus burti
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Peprilus paru
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Poecilia latipinna
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Pomatomus saltatrix
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Pseudocrenilabrinae
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Rachycentron canadum
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Sardinella aurita
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Sarotherodon melanotheron
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Scomberomorus maculatus
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Scorpaena brasiliensis
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Sphyraena borealis
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Sphyraena guachancho
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Strongylura marina
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Strongylura timucu
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Symphurus plagiusa
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Trinectes maculatus
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Tylosurus crocodilus
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Osteichthyes,Urophycis floridana
Pinellas County Aquatic Preserve,69,Fisheries-Independent Monitoring (FIM) Program,,Nekton - Other Chordata,Malaclemys terrapin
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Acanthostracion quadricornis
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Aluterus schoepfii
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Archosargus probatocephalus
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Bairdiella chrysoura
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Calamus arctifrons
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Caranx spp.
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Chilomycterus schoepfii
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Chloroscombrus chrysurus
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Ctenogobius boleosoma
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Ctenogobius smaragdus
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Cynoscion arenarius
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Cynoscion nebulosus
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Diplectrum formosum
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Gobionellus oceanicus
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Gobiosoma robustum
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Hippocampus erectus
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Hippocampus zosterae
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Lagodon rhomboides
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Leiostomus xanthurus
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Menticirrhus spp.
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Microgobius gulosus
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Microgobius thalassinus
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Monacanthus ciliatus
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Nicholsina usta
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Opsanus beta
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Orthopristis chrysoptera
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Paralichthys albigutta
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Pogonias cromis
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Prionotus scitulus
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Prionotus tribulus
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Selene vomer
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Sphoeroides nephelus
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Stephanolepis hispida
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Syngnathus louisianae
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Syngnathus scovelli
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Synodus foetens
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Trachinotus falcatus
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Reef fish,Nekton - Osteichthyes,Epinephelus itajara
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Reef fish,Nekton - Osteichthyes,Lutjanus analis
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Reef fish,Nekton - Osteichthyes,Lutjanus griseus
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Reef fish,Nekton - Osteichthyes,Lutjanus synagris
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,Reef fish,Nekton - Osteichthyes,Mycteroperca microlepis
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,,Nekton - Chondrichthyes,Gymnura micrura
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,,Nekton - Chondrichthyes,Hypanus americanus
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,,Nekton - Chondrichthyes,Hypanus sabinus
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,,Nekton - Chondrichthyes,Rhinoptera bonasus
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,,Nekton - Decapoda,Callinectes sapidus
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,,Nekton - Decapoda,Menippe mercenaria
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,,Nekton - Decapoda,Penaeus spp.
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Achirus lineatus
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Albula vulpes
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Anchoa spp.
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Ancylopsetta quadrocellata
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Ariopsis felis
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Bagre marinus
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Centropomus undecimalis
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Chaetodipterus faber
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Citharichthys macrops
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Clupeidae
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Echeneis neucratoides
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Elops saurus
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Etropus crossotus
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Eucinostomus spp.
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Gunterichthys longipenis
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Harengula jaguana
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Hyporhamphus unifasciatus
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Leptocephalus larvae
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Mugil spp.
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Myrophis punctatus
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Ogcocephalus cubifrons
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Ogilbia cayorum
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Opisthonema oglinum
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Rachycentron canadum
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Sphyraena guachancho
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Symphurus plagiusa
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Trinectes maculatus
Rookery Bay Aquatic Preserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Urophycis floridana
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Acanthostracion quadricornis
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Aluterus schoepfii
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Anarchopterus criniger
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Archosargus probatocephalus
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Archosargus rhomboidalis
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Bairdiella chrysoura
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Calamus arctifrons
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Caranx spp.
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Chasmodes saburrae
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Chilomycterus schoepfii
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Chloroscombrus chrysurus
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Ctenogobius boleosoma
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Ctenogobius smaragdus
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Cynoscion arenarius
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Cynoscion nebulosus
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Diplectrum formosum
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Gobiesox strumosus
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Gobionellus oceanicus
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Gobiosoma bosc
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Gobiosoma robustum
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Hippocampus erectus
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Hippocampus zosterae
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Hypsoblennius hentz
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Lagodon rhomboides
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Leiostomus xanthurus
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Lophogobius cyprinoides
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Menticirrhus spp.
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Microgobius gulosus
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Microgobius thalassinus
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Monacanthus ciliatus
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Nicholsina usta
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Oligoplites saurus
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Opsanus beta
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Orthopristis chrysoptera
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Paralichthys albigutta
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Pogonias cromis
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Prionotus scitulus
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Prionotus tribulus
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Sciaenops ocellatus
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Selene vomer
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Serraniculus pumilio
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Sphoeroides nephelus
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Sphoeroides spengleri
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Stephanolepis hispida
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Syngnathus louisianae
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Syngnathus scovelli
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Synodus foetens
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Grazers and reef dependent species,Nekton - Osteichthyes,Trachinotus falcatus
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Reef fish,Nekton - Osteichthyes,Epinephelus itajara
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Reef fish,Nekton - Osteichthyes,Lutjanus analis
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Reef fish,Nekton - Osteichthyes,Lutjanus griseus
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Reef fish,Nekton - Osteichthyes,Lutjanus synagris
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,Reef fish,Nekton - Osteichthyes,Mycteroperca microlepis
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Chondrichthyes,Ginglymostoma cirratum
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Chondrichthyes,Gymnura micrura
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Chondrichthyes,Hypanus americanus
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Chondrichthyes,Hypanus sabinus
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Chondrichthyes,Rhinoptera bonasus
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Decapoda,Callinectes sapidus
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Decapoda,Menippe mercenaria
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Decapoda,Penaeus spp.
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Achirus lineatus
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Albula vulpes
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Anchoa spp.
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Ancylopsetta quadrocellata
Rookery Bay National Estuarine Research Reserve,4043,RBNERR Fish Assessment,,Nekton - Osteichthyes,Ariopsis felis
